DATETIMESTAMP,DATE_SQL,DATETIME_SAP,DATE_SAP,YEAR,QUARTER,MONTH,WEEK,WEEK_YEAR,DAY_OF_WEEK,DAY,HOUR,MINUTE,SECOND,CALQUARTER,CALMONTH,CALWEEK,YEAR_INT,QUARTER_INT,MONTH_INT,WEEK_INT,WEEK_YEAR_INT,DAY_OF_WEEK_INT,DAY_INT,HOUR_INT,MINUTE_INT,SECOND_INT,MONTH_LAST_DAY,TZNTSTMPS,TZNTSTMPL
2015-10-15T14:00:00.000Z,15.10.2015,2.0151E+13,20151015,2015,4,10,42,2015,3,15,14,0,0,20154,201510,201542,2015,4,10,42,2015,3,15,14,0,0,0,2.0151E+13,2.0151E+13
2015-10-15T15:00:00.000Z,15.10.2015,2.0151E+13,20151015,2015,4,10,42,2015,3,15,15,0,0,20154,201510,201542,2015,4,10,42,2015,3,15,15,0,0,0,2.0151E+13,2.0151E+13
2015-10-15T16:00:00.000Z,15.10.2015,2.0151E+13,20151015,2015,4,10,42,2015,3,15,16,0,0,20154,201510,201542,2015,4,10,42,2015,3,15,16,0,0,0,2.0151E+13,2.0151E+13
2015-10-15T17:00:00.000Z,15.10.2015,2.0151E+13,20151015,2015,4,10,42,2015,3,15,17,0,0,20154,201510,201542,2015,4,10,42,2015,3,15,17,0,0,0,2.0151E+13,2.0151E+13
2015-10-15T18:00:00.000Z,15.10.2015,2.0151E+13,20151015,2015,4,10,42,2015,3,15,18,0,0,20154,201510,201542,2015,4,10,42,2015,3,15,18,0,0,0,2.0151E+13,2.0151E+13
2015-10-15T19:00:00.000Z,15.10.2015,2.0151E+13,20151015,2015,4,10,42,2015,3,15,19,0,0,20154,201510,201542,2015,4,10,42,2015,3,15,19,0,0,0,2.0151E+13,2.0151E+13
2015-10-15T20:00:00.000Z,15.10.2015,2.0151E+13,20151015,2015,4,10,42,2015,3,15,20,0,0,20154,201510,201542,2015,4,10,42,2015,3,15,20,0,0,0,2.0151E+13,2.0151E+13
2015-10-15T21:00:00.000Z,15.10.2015,2.0151E+13,20151015,2015,4,10,42,2015,3,15,21,0,0,20154,201510,201542,2015,4,10,42,2015,3,15,21,0,0,0,2.0151E+13,2.0151E+13
2015-10-15T22:00:00.000Z,15.10.2015,2.0151E+13,20151015,2015,4,10,42,2015,3,15,22,0,0,20154,201510,201542,2015,4,10,42,2015,3,15,22,0,0,0,2.0151E+13,2.0151E+13
2015-10-15T23:00:00.000Z,15.10.2015,2.0151E+13,20151015,2015,4,10,42,2015,3,15,23,0,0,20154,201510,201542,2015,4,10,42,2015,3,15,23,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T00:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,0,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,0,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T01:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,1,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,1,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T02:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,2,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,2,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T03:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,3,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,3,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T04:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,4,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,4,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T05:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,5,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,5,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T06:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,6,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,6,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T07:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,7,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,7,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T08:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,8,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,8,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T09:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,9,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,9,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T10:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,10,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,10,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T11:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,11,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,11,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T12:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,12,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,12,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T13:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,13,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,13,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T14:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,14,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,14,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T15:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,15,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,15,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T16:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,16,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,16,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T17:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,17,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,17,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T18:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,18,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,18,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T19:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,19,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,19,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T20:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,20,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,20,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T21:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,21,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,21,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T22:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,22,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,22,0,0,0,2.0151E+13,2.0151E+13
2015-10-16T23:00:00.000Z,16.10.2015,2.0151E+13,20151016,2015,4,10,42,2015,4,16,23,0,0,20154,201510,201542,2015,4,10,42,2015,4,16,23,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T00:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,0,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,0,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T01:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,1,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,1,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T02:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,2,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,2,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T03:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,3,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,3,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T04:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,4,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,4,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T05:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,5,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,5,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T06:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,6,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,6,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T07:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,7,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,7,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T08:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,8,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,8,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T09:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,9,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,9,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T10:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,10,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,10,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T11:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,11,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,11,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T12:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,12,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,12,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T13:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,13,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,13,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T14:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,14,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,14,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T15:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,15,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,15,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T16:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,16,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,16,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T17:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,17,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,17,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T18:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,18,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,18,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T19:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,19,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,19,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T20:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,20,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,20,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T21:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,21,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,21,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T22:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,22,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,22,0,0,0,2.0151E+13,2.0151E+13
2015-10-17T23:00:00.000Z,17.10.2015,2.0151E+13,20151017,2015,4,10,42,2015,5,17,23,0,0,20154,201510,201542,2015,4,10,42,2015,5,17,23,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T00:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,0,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,0,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T01:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,1,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,1,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T02:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,2,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,2,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T03:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,3,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,3,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T04:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,4,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,4,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T05:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,5,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,5,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T06:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,6,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,6,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T07:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,7,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,7,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T08:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,8,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,8,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T09:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,9,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,9,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T10:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,10,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,10,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T11:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,11,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,11,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T12:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,12,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,12,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T13:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,13,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,13,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T14:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,14,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,14,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T15:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,15,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,15,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T16:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,16,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,16,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T17:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,17,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,17,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T18:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,18,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,18,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T19:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,19,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,19,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T20:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,20,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,20,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T21:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,21,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,21,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T22:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,22,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,22,0,0,0,2.0151E+13,2.0151E+13
2015-10-18T23:00:00.000Z,18.10.2015,2.0151E+13,20151018,2015,4,10,42,2015,6,18,23,0,0,20154,201510,201542,2015,4,10,42,2015,6,18,23,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T00:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,0,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,0,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T01:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,1,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,1,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T02:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,2,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,2,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T03:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,3,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,3,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T04:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,4,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,4,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T05:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,5,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,5,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T06:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,6,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,6,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T07:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,7,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,7,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T08:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,8,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,8,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T09:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,9,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,9,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T10:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,10,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,10,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T11:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,11,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,11,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T12:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,12,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,12,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T13:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,13,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,13,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T14:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,14,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,14,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T15:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,15,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,15,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T16:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,16,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,16,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T17:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,17,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,17,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T18:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,18,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,18,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T19:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,19,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,19,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T20:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,20,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,20,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T21:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,21,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,21,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T22:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,22,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,22,0,0,0,2.0151E+13,2.0151E+13
2015-10-19T23:00:00.000Z,19.10.2015,2.0151E+13,20151019,2015,4,10,43,2015,0,19,23,0,0,20154,201510,201543,2015,4,10,43,2015,0,19,23,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T00:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,0,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,0,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T01:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,1,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,1,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T02:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,2,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,2,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T03:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,3,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,3,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T04:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,4,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,4,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T05:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,5,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,5,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T06:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,6,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,6,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T07:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,7,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,7,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T08:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,8,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,8,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T09:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,9,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,9,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T10:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,10,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,10,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T11:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,11,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,11,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T12:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,12,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,12,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T13:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,13,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,13,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T14:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,14,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,14,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T15:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,15,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,15,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T16:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,16,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,16,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T17:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,17,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,17,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T18:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,18,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,18,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T19:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,19,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,19,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T20:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,20,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,20,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T21:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,21,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,21,0,0,0,2.0151E+13,2.0151E+13
